"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.302436500E0,1.687759399E1,6.491461182E2,-8.802644348E1,6.553046548E2
3.312398500E0,1.684603882E1,6.493489990E2,-8.792076111E1,6.554906344E2
3.322360500E0,1.687893677E1,6.493348389E2,-8.797248840E1,6.554843936E2
3.332322500E0,1.681375122E1,6.492725830E2,-8.788624573E1,6.554094762E2
3.342284500E0,1.675003052E1,6.491802979E2,-8.795091248E1,6.553250992E2
3.352246500E0,1.682449341E1,6.490997314E2,-8.813670349E1,6.552721598E2
3.362208500E0,1.682046509E1,6.491764526E2,-8.828123474E1,6.553675084E2
3.372171500E0,1.676852417E1,6.493408203E2,-8.835202026E1,6.555385296E2
3.382133500E0,1.690896606E1,6.494597168E2,-8.821000671E1,6.556407874E2
3.392095500E0,1.686349487E1,6.493560791E2,-8.842135620E1,6.555654286E2
3.402057500E0,1.683847046E1,6.491841431E2,-8.853106689E1,6.554092885E2
3.412019500E0,1.683816528E1,6.492778320E2,-8.872038269E1,6.555276755E2
3.421981500E0,1.683871460E1,6.493481445E2,-8.836570740E1,6.555494286E2
3.431943500E0,1.687747192E1,6.493441162E2,-8.835459900E1,6.555449378E2
3.441905500E0,1.692532349E1,6.492673950E2,-8.830824280E1,6.554639293E2
3.451867500E0,1.683151245E1,6.494384766E2,-8.841625977E1,6.556455366E2
3.461830500E0,1.689492798E1,6.492196045E2,-8.805192566E1,6.553813203E2
3.471792500E0,1.684823608E1,6.491550903E2,-8.821495056E1,6.553381355E2
3.481754500E0,1.682162476E1,6.490941162E2,-8.813009644E1,6.552656352E2
3.491716500E0,1.689852905E1,6.490281372E2,-8.820674133E1,6.552125704E2
3.501678500E0,1.692379761E1,6.490195923E2,-8.819679260E1,6.552034190E2
3.511640500E0,1.680209351E1,6.492142334E2,-8.810786438E1,6.553811311E2
3.521602500E0,1.674807739E1,6.492694702E2,-8.808293152E1,6.554311145E2
3.531565000E0,1.684536743E1,6.491909790E2,-8.808728027E1,6.553564393E2
3.541527000E0,1.675704956E1,6.493415527E2,-8.805470276E1,6.554989561E2
3.551490000E0,1.677139282E1,6.493767090E2,-8.794630432E1,6.555195971E2
3.561452000E0,1.684140015E1,6.493328247E2,-8.779330444E1,6.554574085E2
3.571414000E0,1.694943237E1,6.492330933E2,-8.794360352E1,6.553815454E2
3.581376000E0,1.698165894E1,6.492261963E2,-8.813844299E1,6.554017209E2
3.591338000E0,1.686038208E1,6.491246948E2,-8.783363342E1,6.552571168E2
3.601300000E0,1.684371948E1,6.490106201E2,-8.796400452E1,6.551611725E2
3.611262000E0,1.685885620E1,6.491246948E2,-8.777110291E1,6.552486986E2
3.621224000E0,1.688967896E1,6.491363525E2,-8.802943420E1,6.552956941E2
3.631186000E0,1.688809204E1,6.490713501E2,-8.813603210E1,6.552455916E2
3.641148000E0,1.666036987E1,6.491680298E2,-8.807896423E1,6.553278590E2
3.651111000E0,1.681924438E1,6.490454102E2,-8.790730286E1,6.551873971E2
3.661073000E0,1.688223267E1,6.490412598E2,-8.805932617E1,6.552053202E2
3.671035000E0,1.677780151E1,6.490928345E2,-8.788264465E1,6.552300067E2
3.680997000E0,1.690921021E1,6.490832520E2,-8.788407898E1,6.552240843E2
3.690959000E0,1.683773804E1,6.491761475E2,-8.787178040E1,6.553126198E2
3.700921000E0,1.681552124E1,6.491512451E2,-8.791493225E1,6.552931681E2
3.710883000E0,1.691195679E1,6.490539551E2,-8.814222717E1,6.552298094E2
3.720845000E0,1.683816528E1,6.491773071E2,-8.797717285E1,6.553279201E2
3.730807000E0,1.687582397E1,6.491984863E2,-8.811500549E1,6.553683867E2
3.740770000E0,1.694821167E1,6.492102051E2,-8.779463196E1,6.553388663E2
3.750732000E0,1.689974976E1,6.491790161E2,-8.789562988E1,6.553202563E2
3.760694000E0,1.691867065E1,6.491054688E2,-8.806932068E1,6.552712081E2
3.770656000E0,1.695535278E1,6.490338745E2,-8.807992554E1,6.552026614E2
3.780618000E0,1.697506714E1,6.490368652E2,-8.804190063E1,6.552010238E2
3.790580000E0,1.696908569E1,6.489823608E2,-8.812193298E1,6.551576372E2
3.800542000E0,1.690853882E1,6.490708008E2,-8.804837036E1,6.552337893E2
3.810504000E0,1.709866333E1,6.490552368E2,-8.817488098E1,6.552403180E2
3.820466000E0,1.709713745E1,6.489859009E2,-8.828276062E1,6.551861243E2
3.830429000E0,1.710964966E1,6.488366089E2,-8.803436279E1,6.550051406E2
3.840391000E0,1.689755249E1,6.489711304E2,-8.803564453E1,6.551330629E2
3.850353000E0,1.676962280E1,6.491025391E2,-8.797897339E1,6.552523378E2
3.860315000E0,1.685720825E1,6.491533203E2,-8.812481689E1,6.553244861E2
3.870277000E0,1.684970093E1,6.490600586E2,-8.808819580E1,6.552269853E2
3.880239000E0,1.689498901E1,6.489436646E2,-8.829054260E1,6.551400921E2
3.890201000E0,1.680917358E1,6.490844116E2,-8.836410522E1,6.552872170E2
3.900163000E0,1.686239624E1,6.491592407E2,-8.821734619E1,6.553429334E2
3.910125000E0,1.686239624E1,6.491592407E2,-8.821734619E1,6.553429334E2
3.920088000E0,1.694717407E1,6.490178223E2,-8.836572266E1,6.552250310E2
3.930050000E0,1.687301636E1,6.489258423E2,-8.823381042E1,6.551142288E2
3.940012000E0,1.695834351E1,6.489406738E2,-8.835847473E1,6.551479250E2
3.949974000E0,1.684658813E1,6.490421143E2,-8.832385254E1,6.552408538E2
3.959936000E0,1.689773560E1,6.489960327E2,-8.845976257E1,6.552148606E2
3.969898000E0,1.687808228E1,6.489816284E2,-8.827172852E1,6.551747261E2
3.979860000E0,1.687753296E1,6.489917603E2,-8.827261353E1,6.551848673E2
3.989822000E0,1.694918823E1,6.490375366E2,-8.827455139E1,6.552323217E2
3.999784000E0,1.693515015E1,6.490471191E2,-8.804115295E1,6.552100478E2
4.009747000E0,1.680056763E1,6.491228027E2,-8.810452271E1,6.552900724E2
4.019709000E0,1.699545288E1,6.491327515E2,-8.794842529E1,6.552839842E2
4.029671000E0,1.701950073E1,6.490476074E2,-8.822563171E1,6.552375311E2
4.039633000E0,1.679782104E1,6.491452637E2,-8.844479370E1,6.553580866E2
4.049595000E0,1.685208130E1,6.491812134E2,-8.846203613E1,6.553974155E2
4.059557000E0,1.689627075E1,6.491981812E2,-8.850512695E1,6.554211775E2
4.069519000E0,1.695071411E1,6.491947632E2,-8.832484436E1,6.553948774E2
4.079481000E0,1.697763062E1,6.492067261E2,-8.820431519E1,6.553911918E2
4.089443000E0,1.685250854E1,6.492069092E2,-8.829988098E1,6.554010123E2
4.099406000E0,1.689102173E1,6.492151489E2,-8.848033142E1,6.554345011E2
4.109368000E0,1.689828491E1,6.490999756E2,-8.820414734E1,6.552833753E2
4.119330000E0,1.687075806E1,6.490862427E2,-8.823902893E1,6.552737589E2
4.129292000E0,1.686471558E1,6.490664673E2,-8.831207275E1,6.552638551E2
4.139254000E0,1.670492554E1,6.491079712E2,-8.830197144E1,6.552995124E2
4.149216000E0,1.680599976E1,6.491942749E2,-8.839247131E1,6.553997842E2
4.159178000E0,1.676004028E1,6.491476440E2,-8.838963318E1,6.553520351E2
4.169140000E0,1.676541138E1,6.491212769E2,-8.841639709E1,6.553296654E2
4.179102000E0,1.682315063E1,6.490424805E2,-8.847563171E1,6.552610909E2
4.189065000E0,1.685592651E1,6.490324097E2,-8.836186218E1,6.552366059E2
4.199027000E0,1.678134155E1,6.491653442E2,-8.851963806E1,6.553876593E2
4.208989000E0,1.671359253E1,6.491194458E2,-8.837149048E1,6.553204708E2
4.218951000E0,1.685763550E1,6.491853027E2,-8.840299988E1,6.553936432E2
4.228913000E0,1.679940796E1,6.491795044E2,-8.842553711E1,6.553894450E2
4.238875000E0,1.685122681E1,6.490487671E2,-8.829809570E1,6.552440916E2
4.248837000E0,1.677395630E1,6.490313721E2,-8.834756470E1,6.552315467E2
4.258799000E0,1.691683960E1,6.489951782E2,-8.830998230E1,6.551943023E2
4.268761000E0,1.691513062E1,6.489998779E2,-8.841661072E1,6.552132937E2
4.278723000E0,1.688339233E1,6.491530762E2,-8.849920654E1,6.553753694E2
4.288686000E0,1.686795044E1,6.492074585E2,-8.837423706E1,6.554119756E2
4.298648000E0,1.687094116E1,6.490407715E2,-8.825111389E1,6.552303494E2
4.308610000E0,1.693423462E1,6.491306152E2,-8.820568848E1,6.553148613E2
4.318572000E0,1.687600708E1,6.490263672E2,-8.825764465E1,6.552170913E2
4.328534000E0,1.695632935E1,6.490415039E2,-8.847982788E1,6.552641230E2
4.338496000E0,1.695016479E1,6.490698853E2,-8.817396545E1,6.552508468E2
4.348458000E0,1.691159058E1,6.491663208E2,-8.815917969E1,6.553433870E2
4.358420000E0,1.694680786E1,6.490463257E2,-8.812153625E1,6.552203693E2
4.368383000E0,1.691537476E1,6.490083618E2,-8.795088196E1,6.551590198E2
4.378345000E0,1.696176147E1,6.489661255E2,-8.793701172E1,6.551165174E2
4.388307000E0,1.709298706E1,6.490733643E2,-8.785653687E1,6.552153642E2
4.398269000E0,1.701809692E1,6.490482788E2,-8.787870789E1,6.551915378E2
4.408231000E0,1.682638550E1,6.491011353E2,-8.804598999E1,6.552614039E2
4.418193000E0,1.705532837E1,6.490993042E2,-8.796662903E1,6.552548502E2
4.428155000E0,1.695516968E1,6.490659790E2,-8.804730225E1,6.552300743E2
4.438117000E0,1.704837036E1,6.490289917E2,-8.817976379E1,6.552136672E2
4.448079000E0,1.693136597E1,6.489761963E2,-8.814396667E1,6.551535189E2
4.458042000E0,1.676797485E1,6.490228271E2,-8.823431396E1,6.552076688E2
4.468004000E0,1.689529419E1,6.490451660E2,-8.808740234E1,6.552133003E2
4.477966000E0,1.687496948E1,6.489907837E2,-8.815707397E1,6.551682773E2
4.487928000E0,1.696005249E1,6.491502075E2,-8.821006775E1,6.553355258E2
4.497890000E0,1.693643188E1,6.489906006E2,-8.815881348E1,6.551699160E2
4.507852000E0,1.681784058E1,6.490641479E2,-8.812301636E1,6.552348998E2
4.517814000E0,1.685958862E1,6.492370605E2,-8.837744141E1,6.554415143E2
4.527776250E0,1.677560425E1,6.490786743E2,-8.837585449E1,6.552822583E2
4.537738250E0,1.691006470E1,6.490463867E2,-8.856898499E1,6.552798086E2
4.547701250E0,1.685635376E1,6.490313721E2,-8.832411194E1,6.552304994E2
4.557663250E0,1.690298462E1,6.489923096E2,-8.807574463E1,6.551595726E2
4.567625250E0,1.687997437E1,6.491249390E2,-8.798413086E1,6.552780534E2
4.577587250E0,1.685989380E1,6.491292725E2,-8.805903625E1,6.552918909E2
4.587549250E0,1.689535522E1,6.490683594E2,-8.815037537E1,6.552447458E2
4.597511250E0,1.682211304E1,6.490996704E2,-8.814784241E1,6.552735366E2
4.607473250E0,1.678384399E1,6.491409912E2,-8.811814880E1,6.553094933E2
4.617435250E0,1.676058960E1,6.492462769E2,-8.814685059E1,6.554170525E2
4.627397250E0,1.685317993E1,6.492200317E2,-8.815441895E1,6.553944468E2
4.637360250E0,1.687759399E1,6.492201538E2,-8.814291382E1,6.553936485E2
4.647322250E0,1.689779663E1,6.492121582E2,-8.816694641E1,6.553894814E2
4.657284250E0,1.687301636E1,6.490958862E2,-8.816337585E1,6.552731866E2
4.667246250E0,1.679061890E1,6.492280884E2,-8.813200378E1,6.553978072E2
4.677208250E0,1.676058960E1,6.492255859E2,-8.841561890E1,6.554327582E2
4.687170250E0,1.691726685E1,6.491979370E2,-8.825367737E1,6.553875700E2
4.697132250E0,1.690170288E1,6.492198486E2,-8.819616699E1,6.554011316E2
4.707094250E0,1.680343628E1,6.491571655E2,-8.822319031E1,6.553401501E2
4.717056250E0,1.664517212E1,6.491154175E2,-8.803529358E1,6.552694865E2
4.727019250E0,1.670755005E1,6.492409058E2,-8.824134827E1,6.554230935E2
4.736981250E0,1.683834839E1,6.492397461E2,-8.811399841E1,6.554081588E2
4.746943250E0,1.684793091E1,6.492702026E2,-8.805560303E1,6.554307271E2
4.756905250E0,1.675869751E1,6.492732544E2,-8.805171204E1,6.554309398E2
4.766867250E0,1.667752075E1,6.493434448E2,-8.828054810E1,6.555291788E2
4.776829250E0,1.666897583E1,6.493049927E2,-8.813179016E1,6.554708542E2
4.786791250E0,1.675668335E1,6.491577759E2,-8.834689331E1,6.553562222E2
4.796753250E0,1.696170044E1,6.491218262E2,-8.828131104E1,6.553170487E2
4.806715250E0,1.683029175E1,6.490678711E2,-8.825769043E1,6.552570335E2
4.816678250E0,1.686734009E1,6.491664429E2,-8.819372559E1,6.553470157E2
4.826640250E0,1.687539673E1,6.492210083E2,-8.817414856E1,6.553986398E2
4.836602250E0,1.676065063E1,6.492505493E2,-8.825517273E1,6.554358632E2
4.846564250E0,1.678298950E1,6.491654663E2,-8.827986145E1,6.553554801E2
4.856526250E0,1.689120483E1,6.492178955E2,-8.808293152E1,6.553836979E2
4.866488250E0,1.679843140E1,6.492915649E2,-8.809046936E1,6.554553031E2
4.876450250E0,1.675082397E1,6.492250366E2,-8.813412476E1,6.553940511E2
4.886412250E0,1.675424194E1,6.492628784E2,-8.799511719E1,6.554129466E2
4.896375250E0,1.676107788E1,6.493870850E2,-8.815533447E1,6.555576884E2
4.906337250E0,1.675448608E1,6.494297485E2,-8.811369324E1,6.555941839E2
4.916299250E0,1.673837280E1,6.493015747E2,-8.835635376E1,6.554994686E2
4.926261250E0,1.680117798E1,6.491685181E2,-8.821247864E1,6.553498957E2
4.936223250E0,1.681027222E1,6.493195801E2,-8.808634949E1,6.554828047E2
4.946185250E0,1.685977173E1,6.492412720E2,-8.823921204E1,6.554270666E2
4.956147250E0,1.683584595E1,6.493579712E2,-8.821148682E1,6.555383184E2
4.966109250E0,1.683401489E1,6.493247681E2,-8.844883728E1,6.555373638E2
4.976071250E0,1.680020142E1,6.493361816E2,-8.820091248E1,6.555143969E2
4.986034250E0,1.674935913E1,6.493058472E2,-8.829757690E1,6.554960612E2
4.995996250E0,1.677719116E1,6.493876953E2,-8.826239014E1,6.555731099E2
5.005958250E0,1.673446655E1,6.494583740E2,-8.833695984E1,6.556520727E2
5.015920250E0,1.678854370E1,6.493920288E2,-8.830477905E1,6.555834015E2
5.025882250E0,1.683309937E1,6.492337036E2,-8.843995667E1,6.554459406E2
5.035844250E0,1.669931030E1,6.493043823E2,-8.824363708E1,6.554860695E2
5.045806250E0,1.676333618E1,6.493195190E2,-8.824749756E1,6.555032174E2
5.055768250E0,1.674221802E1,6.493691406E2,-8.826428223E1,6.555540910E2
5.065730250E0,1.683688354E1,6.494095459E2,-8.804895020E1,6.555675835E2
5.075693250E0,1.679660034E1,6.493261719E2,-8.804959106E1,6.554840454E2
5.085655250E0,1.672854614E1,6.493440552E2,-8.817692566E1,6.555171367E2
5.095617250E0,1.675564575E1,6.493813477E2,-8.815832520E1,6.555522684E2
5.105579250E0,1.677261353E1,6.492888184E2,-8.815721130E1,6.554608944E2
5.115541250E0,1.689035034E1,6.492756958E2,-8.813700867E1,6.554482019E2
5.125503250E0,1.685202026E1,6.494974365E2,-8.799766541E1,6.556481524E2
5.135465250E0,1.676412964E1,6.493612671E2,-8.820686340E1,6.555391232E2
5.145427250E0,1.668063354E1,6.494016113E2,-8.833599854E1,6.555943448E2
5.155390250E0,1.671456909E1,6.493337402E2,-8.818940735E1,6.555082414E2
5.165352250E0,1.683956909E1,6.491773071E2,-8.817236328E1,6.553541888E2
5.175314250E0,1.679873657E1,6.492379761E2,-8.815280151E1,6.554106068E2
5.185276250E0,1.685122681E1,6.494339600E2,-8.811128235E1,6.556005112E2
5.195238250E0,1.687203979E1,6.494171753E2,-8.813270569E1,6.555872994E2
5.205200250E0,1.691464233E1,6.492411499E2,-8.824015808E1,6.554284868E2
5.215162250E0,1.679678345E1,6.492087402E2,-8.827534485E1,6.553980904E2
5.225124250E0,1.685708618E1,6.492335815E2,-8.821966553E1,6.554167484E2
5.235086250E0,1.687905884E1,6.491984253E2,-8.822299194E1,6.553829372E2
5.245049250E0,1.674984741E1,6.493227539E2,-8.818174744E1,6.554972286E2
5.255011250E0,1.680618286E1,6.491542358E2,-8.835929871E1,6.553556556E2
5.264973250E0,1.677932739E1,6.492114258E2,-8.828721619E1,6.554019024E2
5.274935250E0,1.674661255E1,6.493458862E2,-8.823448181E1,6.555271564E2
5.284897250E0,1.672427368E1,6.493884888E2,-8.830024719E1,6.555776417E2
5.294859250E0,1.670761108E1,6.495182495E2,-8.806335449E1,6.556738939E2
5.304821250E0,1.669723511E1,6.494408569E2,-8.827075195E1,6.556248546E2
5.314783250E0,1.667684937E1,6.494393921E2,-8.821096802E1,6.556148383E2
5.324745250E0,1.671054077E1,6.492597656E2,-8.835008240E1,6.554564993E2
5.334708250E0,1.665878296E1,6.492736206E2,-8.834625244E1,6.554683896E2
5.344670250E0,1.670016479E1,6.492467041E2,-8.841503906E1,6.554520558E2
5.354632250E0,1.678933716E1,6.492681274E2,-8.843116760E1,6.554777300E2
5.364594250E0,1.679434204E1,6.491730957E2,-8.840466309E1,6.553801512E2
5.374556250E0,1.673056030E1,6.492002563E2,-8.832394409E1,6.553945404E2
5.384518250E0,1.674258423E1,6.492563477E2,-8.830583191E1,6.554479682E2
5.394480250E0,1.676028442E1,6.492855835E2,-8.837515259E1,6.554867227E2
5.404442250E0,1.674826050E1,6.494772339E2,-8.855702209E1,6.557007913E2
5.414405250E0,1.675723267E1,6.495054932E2,-8.848937988E1,6.557198799E2
5.424367250E0,1.658200073E1,6.494625244E2,-8.850140381E1,6.556744862E2
5.434329250E0,1.658859253E1,6.495084839E2,-8.872090149E1,6.557498383E2
5.444291250E0,1.665878296E1,6.494000854E2,-8.875808716E1,6.556492843E2
5.454253250E0,1.658535767E1,6.494325562E2,-8.854476929E1,6.556507418E2
5.464215250E0,1.661215210E1,6.494172363E2,-8.849958801E1,6.556301454E2
5.474177250E0,1.649710083E1,6.493901367E2,-8.857406616E1,6.556104554E2
5.484139250E0,1.654043579E1,6.495527954E2,-8.854064941E1,6.557681501E2
5.494101250E0,1.665481567E1,6.494490356E2,-8.845506287E1,6.556567173E2
5.504064250E0,1.671090698E1,6.495233765E2,-8.862200928E1,6.557543225E2
5.514026250E0,1.671163940E1,6.494905396E2,-8.856034851E1,6.557134856E2
5.523988250E0,1.669619751E1,6.495553589E2,-8.859297180E1,6.557817029E2
5.533950333E0,1.671566772E1,6.496213989E2,-8.841207886E1,6.558232012E2
5.543912333E0,1.662911987E1,6.495502930E2,-8.836877441E1,6.557447301E2
5.553874333E0,1.666787720E1,6.494678955E2,-8.852709961E1,6.556854526E2
5.563836333E0,1.660653687E1,6.495524902E2,-8.847434998E1,6.557605701E2
5.573798333E0,1.664553833E1,6.494984131E2,-8.838160706E1,6.556954865E2
5.583761333E0,1.657992554E1,6.494129639E2,-8.840670776E1,6.556125666E2
5.593723333E0,1.676901245E1,6.494071045E2,-8.849694824E1,6.556237465E2
5.603685333E0,1.672640991E1,6.493768311E2,-8.865902710E1,6.556145701E2
5.613647333E0,1.674423218E1,6.494058838E2,-8.828884888E1,6.555938469E2
5.623609333E0,1.668295288E1,6.493834229E2,-8.842732239E1,6.555886989E2
5.633571333E0,1.670346069E1,6.493319702E2,-8.860850525E1,6.555627204E2
5.643533333E0,1.670828247E1,6.494005127E2,-8.823863220E1,6.555808484E2
5.653495333E0,1.675424194E1,6.493822021E2,-8.853370667E1,6.556036656E2
5.663457333E0,1.677737427E1,6.493525391E2,-8.854399109E1,6.555762645E2
5.673420333E0,1.673220825E1,6.494053955E2,-8.843360901E1,6.556125668E2
5.683382333E0,1.668142700E1,6.493113403E2,-8.839208984E1,6.555125081E2
5.693344333E0,1.671737671E1,6.493399658E2,-8.828073120E1,6.555267724E2
5.703306333E0,1.666006470E1,6.494677124E2,-8.844378662E1,6.556738294E2
5.713268333E0,1.682040405E1,6.492935791E2,-8.852833557E1,6.555168526E2
5.723230333E0,1.679574585E1,6.493480225E2,-8.855253601E1,6.555734154E2
5.733192333E0,1.670285034E1,6.493751221E2,-8.850769043E1,6.555918285E2
5.743154333E0,1.668002319E1,6.493869019E2,-8.846098328E1,6.555966115E2
5.753117333E0,1.678811646E1,6.493222656E2,-8.854977417E1,6.555473347E2
5.763079333E0,1.675936890E1,6.494265137E2,-8.848759460E1,6.556414626E2
5.773041333E0,1.669747925E1,6.494097290E2,-8.849594116E1,6.556243845E2
5.783003333E0,1.677810669E1,6.492820435E2,-8.855140686E1,6.555074587E2
5.792965333E0,1.659567261E1,6.494016113E2,-8.853237915E1,6.556186783E2
5.802927333E0,1.652767944E1,6.493656616E2,-8.834143066E1,6.555555926E2
5.812889333E0,1.663375854E1,6.492374878E2,-8.836111450E1,6.554339662E2
5.822851333E0,1.673739624E1,6.492271118E2,-8.840928650E1,6.554328227E2
5.832813333E0,1.658792114E1,6.493684692E2,-8.841644287E1,6.555700080E2
5.842776333E0,1.662350464E1,6.492395020E2,-8.836740112E1,6.554365487E2
5.852738333E0,1.669888306E1,6.493347168E2,-8.839065552E1,6.555359144E2
5.862700333E0,1.669186401E1,6.493561401E2,-8.828202820E1,6.555423187E2
5.872662333E0,1.668551636E1,6.493116455E2,-8.834027100E1,6.555059290E2
5.882624333E0,1.656607056E1,6.494273071E2,-8.819676208E1,6.555981473E2
5.892586333E0,1.659762573E1,6.494293823E2,-8.841996765E1,6.556310658E2
5.902548333E0,1.654965210E1,6.494101562E2,-8.842958069E1,6.556121054E2
5.912510333E0,1.650082397E1,6.493554688E2,-8.844241333E1,6.555584356E2
5.922473333E0,1.670040894E1,6.493497925E2,-8.853465271E1,6.555703176E2
5.932435333E0,1.661502075E1,6.493625488E2,-8.845835876E1,6.555704844E2
5.942397333E0,1.662319946E1,6.493322754E2,-8.831355286E1,6.555211806E2
5.952359333E0,1.667202759E1,6.494445801E2,-8.842846680E1,6.556491538E2
5.962321333E0,1.665591431E1,6.494412842E2,-8.820040894E1,6.556147598E2
5.972283333E0,1.654885864E1,6.494673462E2,-8.823817444E1,6.556429470E2
5.982245333E0,1.664535522E1,6.493369751E2,-8.840966797E1,6.555393539E2
5.992207333E0,1.659237671E1,6.492812500E2,-8.840351868E1,6.554819835E2
6.002169333E0,1.656692505E1,6.493958740E2,-8.838253784E1,6.555920509E2
6.012132333E0,1.653524780E1,6.493565063E2,-8.853466797E1,6.555727833E2
6.022094333E0,1.654745483E1,6.493767700E2,-8.843183899E1,6.555792842E2
6.032056333E0,1.661923218E1,6.492316895E2,-8.843046570E1,6.554372073E2
6.042018333E0,1.665408325E1,6.492893066E2,-8.832620239E1,6.554811059E2
6.051980333E0,1.677688599E1,6.492985840E2,-8.831045532E1,6.554913055E2
6.061942333E0,1.659408569E1,6.493128662E2,-8.841348267E1,6.555146877E2
6.071904333E0,1.675619507E1,6.492144775E2,-8.827624512E1,6.554028558E2
6.081866333E0,1.664755249E1,6.492951660E2,-8.827664185E1,6.554800677E2
6.091829333E0,1.660330200E1,6.491926270E2,-8.841461182E1,6.553959720E2
6.101791333E0,1.666323853E1,6.491848145E2,-8.831117249E1,6.553758082E2
6.111753333E0,1.670932007E1,6.492428589E2,-8.842814636E1,6.554502485E2
6.121715333E0,1.676498413E1,6.493819580E2,-8.860295105E1,6.556130528E2
6.131677333E0,1.659310913E1,6.495214844E2,-8.835668945E1,6.557136528E2
6.141639333E0,1.672677612E1,6.493205566E2,-8.828303528E1,6.555080965E2
6.151601333E0,1.656124878E1,6.493268433E2,-8.836459351E1,6.555211101E2
6.161563333E0,1.670932007E1,6.494028320E2,-8.836946106E1,6.556007941E2
6.171525333E0,1.669393921E1,6.495296631E2,-8.828184509E1,6.557142327E2
6.181488333E0,1.667282104E1,6.495092773E2,-8.820085144E1,6.556826020E2
6.191450333E0,1.658517456E1,6.494362183E2,-8.825277710E1,6.556149955E2
6.201412333E0,1.662796021E1,6.494288330E2,-8.838195801E1,6.556261654E2
6.211374333E0,1.662796021E1,6.494288330E2,-8.838195801E1,6.556261654E2
6.221336333E0,1.678225708E1,6.494197388E2,-8.852673340E1,6.556406209E2
6.231298333E0,1.663558960E1,6.493423462E2,-8.823333740E1,6.555206688E2
6.241260333E0,1.679379272E1,6.493550415E2,-8.844958496E1,6.555664196E2
6.251222333E0,1.664816284E1,6.494080200E2,-8.849710083E1,6.556215941E2
6.261185333E0,1.661911011E1,6.494705200E2,-8.854977417E1,6.556898762E2
6.271147333E0,1.669961548E1,6.495207520E2,-8.837928772E1,6.557186766E2
6.281109333E0,1.675985718E1,6.494935913E2,-8.840087891E1,6.556962203E2
6.291071333E0,1.674209595E1,6.494025879E2,-8.864768982E1,6.556389493E2
6.301033333E0,1.673739624E1,6.493099976E2,-8.864367676E1,6.555465771E2
6.310995333E0,1.686038208E1,6.493601074E2,-8.869898987E1,6.556068429E2
6.320957333E0,1.672238159E1,6.495181885E2,-8.857225037E1,6.557427535E2
6.330919333E0,1.672647095E1,6.494627075E2,-8.844026184E1,6.556700872E2
6.340881333E0,1.677578735E1,6.493145752E2,-8.834391785E1,6.555116265E2
6.350844333E0,1.673013306E1,6.492626343E2,-8.845755005E1,6.554743350E2
6.360806333E0,1.666262817E1,6.491853027E2,-8.834733582E1,6.553811503E2
6.370768333E0,1.681015015E1,6.491022949E2,-8.823962402E1,6.552881822E2
6.380730333E0,1.664212036E1,6.492708740E2,-8.841938782E1,6.554751072E2
6.390692333E0,1.674264526E1,6.493113403E2,-8.842388916E1,6.555183575E2
6.400654333E0,1.671926880E1,6.491950073E2,-8.850941467E1,6.554140737E2
6.410616333E0,1.670913696E1,6.492157593E2,-8.878910828E1,6.554721986E2
6.420578333E0,1.671658325E1,6.492431641E2,-8.851885986E1,6.554629805E2
6.430541333E0,1.676846313E1,6.493074951E2,-8.864270020E1,6.555447604E2
6.440503333E0,1.671450806E1,6.493660278E2,-8.864286804E1,6.556013811E2
6.450465333E0,1.672268677E1,6.493176270E2,-8.848817444E1,6.555327497E2
6.460427333E0,1.669894409E1,6.494024048E2,-8.837286377E1,6.556005652E2
6.470389333E0,1.679135132E1,6.493847656E2,-8.846177673E1,6.555974445E2
6.480351333E0,1.686685181E1,6.493291016E2,-8.853059387E1,6.555535362E2
6.490313333E0,1.670736694E1,6.493700562E2,-8.851580811E1,6.555880217E2
6.500275333E0,1.679574585E1,6.495188599E2,-8.865618896E1,6.557566364E2
6.510238333E0,1.665451050E1,6.495204468E2,-8.854066467E1,6.557389975E2
6.520200333E0,1.667947388E1,6.493654175E2,-8.842875671E1,6.555709689E2
6.530161708E0,1.677981567E1,6.492259521E2,-8.847096252E1,6.554410808E2
6.540123708E0,1.671560669E1,6.493046875E2,-8.862068176E1,6.555376526E2
6.550085708E0,1.676290894E1,6.493200073E2,-8.861186218E1,6.555528424E2
6.560047708E0,1.658432007E1,6.493159180E2,-8.861856079E1,6.555451551E2
6.570009708E0,1.662350464E1,6.493240967E2,-8.853150940E1,6.555424865E2
6.579971708E0,1.679446411E1,6.493441772E2,-8.857844543E1,6.555730741E2
6.589933708E0,1.662728882E1,6.492604980E2,-8.863468933E1,6.554935310E2
6.599896708E0,1.655178833E1,6.492766113E2,-8.863812256E1,6.555080446E2
6.609858708E0,1.656692505E1,6.493351440E2,-8.873301697E1,6.555792405E2
6.619820708E0,1.665182495E1,6.492985229E2,-8.859100342E1,6.555259118E2
6.629782708E0,1.665072632E1,6.494025879E2,-8.866947937E1,6.556395690E2
6.639744708E0,1.679690552E1,6.492870483E2,-8.860562134E1,6.555202234E2
6.649706708E0,1.663198853E1,6.493067627E2,-8.852651978E1,6.555248583E2
6.659668708E0,1.663003540E1,6.494878540E2,-8.869818115E1,6.557273808E2
6.669630708E0,1.671041870E1,6.494794922E2,-8.886465454E1,6.557436814E2
6.679593708E0,1.674331665E1,6.493754883E2,-8.866419983E1,6.556143712E2
